Date,Number of Transactions,Value of Transactions,Number of Terminals,English_city,Arabic_City,location_latitude,location_longitude
2017-03-31 00:00:00,732.426,199011.34374,3559,Abha,أبها,18.2164282,42.5043596
2017-04-30 00:00:00,748.075,212783.7025,3567,Abha,أبها,18.2164282,42.5043596
2017-05-31 00:00:00,809.255,250016.69607,3593,Abha,أبها,18.2164282,42.5043596
2017-06-30 00:00:00,865.436,231687.69033,3637,Abha,أبها,18.2164282,42.5043596
2017-07-31 00:00:00,855.681,237162.29568,3636,Abha,أبها,18.2164282,42.5043596
2017-08-31 00:00:00,1055.476,281595.791049999,3616,Abha,أبها,18.2164282,42.5043596
2017-09-30 00:00:00,791.035,209826.507,3601,Abha,أبها,18.2164282,42.5043596
2017-10-31 00:00:00,834.519,216648.995,3693,Abha,أبها,18.2164282,42.5043596
2017-11-30 00:00:00,856.78,224280.1396,3744,Abha,أبها,18.2164282,42.5043596
2017-12-31 00:00:00,902.218,246079.38892,3767,Abha,أبها,18.2164282,42.5043596
2018-01-31 00:00:00,815.926,211227.0991,3697,Abha,أبها,18.2164282,42.5043596
2018-02-28 00:00:00,841.56,206759.9553,3766,Abha,أبها,18.2164282,42.5043596
2018-03-31 00:00:00,1078.114,272011.3012,3757,Abha,أبها,18.2164282,42.5043596
2018-04-30 00:00:00,1115.039,277098.8521,3878,Abha,أبها,18.2164282,42.5043596
2018-05-31 00:00:00,1143.64,304647.2267,4049,Abha,أبها,18.2164282,42.5043596
2018-06-30 00:00:00,1203.249,271858.9466,4057,Abha,أبها,18.2164282,42.5043596
2018-07-31 00:00:00,1458.568,325667.79897999903,4142,Abha,أبها,18.2164282,42.5043596
2018-08-31 00:00:00,1492.272,329460.35083,4196,Abha,أبها,18.2164282,42.5043596
2018-09-30 00:00:00,1219.517,271660.19713999896,4330,Abha,أبها,18.2164282,42.5043596
2018-10-31 00:00:00,1299.561,265863.7556,4449,Abha,أبها,18.2164282,42.5043596
2018-11-30 00:00:00,1304.468,264558.17315,4459,Abha,أبها,18.2164282,42.5043596
2018-12-31 00:00:00,1345.732,268994.19535000005,4455,Abha,أبها,18.2164282,42.5043596
2019-01-31 00:00:00,1357.961,266356.25648,4547,Abha,أبها,18.2164282,42.5043596
2019-02-28 00:00:00,1307.732,242706.033879999,4654,Abha,أبها,18.2164282,42.5043596
2019-03-31 00:00:00,1649.89,309909.44950999896,4764,Abha,أبها,18.2164282,42.5043596
2019-04-30 00:00:00,1662.641,324687.28245999996,4935,Abha,أبها,18.2164282,42.5043596
2019-05-31 00:00:00,1798.604,359419.21344,5030,Abha,أبها,18.2164282,42.5043596
2019-06-30 00:00:00,1846.788,309683.891509998,5102,Abha,أبها,18.2164282,42.5043596
2019-07-31 00:00:00,2459.056,404501.158669998,5360,Abha,أبها,18.2164282,42.5043596
2019-08-31 00:00:00,2549.945,400500.760919999,5383,Abha,أبها,18.2164282,42.5043596
2019-09-30 00:00:00,2283.639,344572.448579998,5468,Abha,أبها,18.2164282,42.5043596
2019-10-31 00:00:00,2499.016,345910.552339998,5638,Abha,أبها,18.2164282,42.5043596
2019-11-30 00:00:00,2549.191,347213.058599999,5786,Abha,أبها,18.2164282,42.5043596
2019-12-31 00:00:00,2699.904,363574.94154,5880,Abha,أبها,18.2164282,42.5043596
2020-01-31 00:00:00,2473.676,345787.266979998,6075,Abha,أبها,18.2164282,42.5043596
2020-02-29 00:00:00,2803.307,354007.844829997,6166,Abha,أبها,18.2164282,42.5043596
2020-03-31 00:00:00,2694.294,360509.629289999,6320,Abha,أبها,18.2164282,42.5043596
2020-04-30 00:00:00,1988.749,277537.739849999,6527,Abha,أبها,18.2164282,42.5043596
2020-05-31 00:00:00,2445.214,347925.014019999,6719,Abha,أبها,18.2164282,42.5043596
2020-06-30 00:00:00,4284.253,586459.59702,7091,Abha,أبها,18.2164282,42.5043596
2020-07-31 00:00:00,5896.322,646217.1685499919,7488,Abha,أبها,18.2164282,42.5043596
2020-08-31 00:00:00,5754.448,599520.600579997,7842,Abha,أبها,18.2164282,42.5043596
2020-09-30 00:00:00,4945.954,515204.63289999997,8259,Abha,أبها,18.2164282,42.5043596
2020-10-31 00:00:00,4995.158,490088.0134,8763,Abha,أبها,18.2164282,42.5043596
2020-11-30 00:00:00,4887.64,474886.028409997,9124,Abha,أبها,18.2164282,42.5043596
2020-12-31 00:00:00,5054.349,486755.724129995,9482,Abha,أبها,18.2164282,42.5043596
2021-01-31 00:00:00,4759.345,439917.60820999596,9794,Abha,أبها,18.2164282,42.5043596
2021-02-28 00:00:00,4502.396,394111.977949998,9959,Abha,أبها,18.2164282,42.5043596
2021-03-31 00:00:00,5996.388,550667.271029997,10227,Abha,أبها,18.2164282,42.5043596
2021-04-30 00:00:00,5692.308,535365.3445,10562,Abha,أبها,18.2164282,42.5043596
2021-05-31 00:00:00,7081.798,629155.6883699921,10960,Abha,أبها,18.2164282,42.5043596
2021-06-30 00:00:00,8890.379,742396.854139988,11300,Abha,أبها,18.2164282,42.5043596
2021-07-31 00:00:00,9787.087,808481.5515099879,11592,Abha,أبها,18.2164282,42.5043596
2021-08-31 00:00:00,9612.123,778522.0700799851,12021,Abha,أبها,18.2164282,42.5043596
2021-09-30 00:00:00,7915.475,597195.81,12207,Abha,أبها,18.2164282,42.5043596
2016-01-31 00:00:00,258.713,111347.97048999999,2096,Jazan,جازان,17.333333,42.666667
2016-02-28 00:00:00,238.723,103840.16468999999,2199,Jazan,جازان,17.333333,42.666667
2016-03-31 00:00:00,262.125,115436.65334,2331,Jazan,جازان,17.333333,42.666667
2016-04-30 00:00:00,257.468,107768.31546,2401,Jazan,جازان,17.333333,42.666667
2016-05-31 00:00:00,321.412,143644.67394,2463,Jazan,جازان,17.333333,42.666667
2016-06-30 00:00:00,358.743,148994.87684,2514,Jazan,جازان,17.333333,42.666667
2016-07-31 00:00:00,279.046,101553.74018000001,2508,Jazan,جازان,17.333333,42.666667
2016-08-31 00:00:00,325.961,131241.73609,2445,Jazan,جازان,17.333333,42.666667
2016-09-30 00:00:00,348.444,120490.62978,2466,Jazan,جازان,17.333333,42.666667
2016-10-31 00:00:00,336.728,123528.36008,2456,Jazan,جازان,17.333333,42.666667
2016-11-30 00:00:00,381.062,136009.60017,2525,Jazan,جازان,17.333333,42.666667
2016-12-31 00:00:00,405.087,138764.5915,2689,Jazan,جازان,17.333333,42.666667
2017-01-31 00:00:00,416.99,141405.26231999998,2727,Jazan,جازان,17.333333,42.666667
2017-02-28 00:00:00,389.505,127135.56788,2756,Jazan,جازان,17.333333,42.666667
2017-03-31 00:00:00,437.663,147635.73898,2836,Jazan,جازان,17.333333,42.666667
2017-04-30 00:00:00,433.297,146255.60441,2851,Jazan,جازان,17.333333,42.666667
2017-05-31 00:00:00,462.043,169610.77778,2892,Jazan,جازان,17.333333,42.666667
2017-06-30 00:00:00,522.125,168783.99863999998,2940,Jazan,جازان,17.333333,42.666667
2017-07-31 00:00:00,392.047,132162.14526000002,2920,Jazan,جازان,17.333333,42.666667
2017-08-31 00:00:00,529.473,168824.24093,2890,Jazan,جازان,17.333333,42.666667
2017-09-30 00:00:00,452.283,135621.573,2884,Jazan,جازان,17.333333,42.666667
2017-10-31 00:00:00,486.518,153304.178,2927,Jazan,جازان,17.333333,42.666667
2017-11-30 00:00:00,515.505,166256.4255,2934,Jazan,جازان,17.333333,42.666667
2017-12-31 00:00:00,578.1,189977.56667,2953,Jazan,جازان,17.333333,42.666667
2018-01-31 00:00:00,611.68,183999.7577,2969,Jazan,جازان,17.333333,42.666667
2018-02-28 00:00:00,556.198,158496.7292,3023,Jazan,جازان,17.333333,42.666667
2018-03-31 00:00:00,684.294,198082.368,3029,Jazan,جازان,17.333333,42.666667
2018-04-30 00:00:00,690.344,206121.38569999998,3080,Jazan,جازان,17.333333,42.666667
2018-05-31 00:00:00,725.664,237312.07,3211,Jazan,جازان,17.333333,42.666667
2018-06-30 00:00:00,703.512,201903.29222,3227,Jazan,جازان,17.333333,42.666667
2018-07-31 00:00:00,671.144,195891.3765,3265,Jazan,جازان,17.333333,42.666667
2018-08-31 00:00:00,796.755,222769.29988,3271,Jazan,جازان,17.333333,42.666667
2018-09-30 00:00:00,750.826,196698.92816,3361,Jazan,جازان,17.333333,42.666667
2018-10-31 00:00:00,803.63,208594.4175,3479,Jazan,جازان,17.333333,42.666667
2018-11-30 00:00:00,870.972,225221.05422999998,3441,Jazan,جازان,17.333333,42.666667
2018-12-31 00:00:00,953.112,252761.41043000002,3506,Jazan,جازان,17.333333,42.666667
2019-01-31 00:00:00,969.726,242249.39978,3581,Jazan,جازان,17.333333,42.666667
2019-02-28 00:00:00,873.616,208475.41383,3598,Jazan,جازان,17.333333,42.666667
2019-03-31 00:00:00,1078.584,258775.03746000098,3645,Jazan,جازان,17.333333,42.666667
2019-04-30 00:00:00,1058.297,270151.25729000004,3767,Jazan,جازان,17.333333,42.666667
2019-05-31 00:00:00,1132.402,310742.96142,3861,Jazan,جازان,17.333333,42.666667
2019-06-30 00:00:00,955.955,203863.430069999,3905,Jazan,جازان,17.333333,42.666667
2019-07-31 00:00:00,1121.509,244547.99708,4063,Jazan,جازان,17.333333,42.666667
2019-08-31 00:00:00,1306.567,268905.155919999,4026,Jazan,جازان,17.333333,42.666667
2019-09-30 00:00:00,1346.813,267520.59047,4108,Jazan,جازان,17.333333,42.666667
2019-10-31 00:00:00,1488.097,281450.93948,4287,Jazan,جازان,17.333333,42.666667
2019-11-30 00:00:00,1556.573,286119.578749999,4449,Jazan,جازان,17.333333,42.666667
2019-12-31 00:00:00,1777.009,326195.595969998,4630,Jazan,جازان,17.333333,42.666667
2020-01-31 00:00:00,1939.777,353206.97873999795,4855,Jazan,جازان,17.333333,42.666667
2020-02-29 00:00:00,1848.406,309752.71726,5002,Jazan,جازان,17.333333,42.666667
2020-03-31 00:00:00,1675.223,302697.291659999,5152,Jazan,جازان,17.333333,42.666667
2020-04-30 00:00:00,1265.942,248791.32012000002,5296,Jazan,جازان,17.333333,42.666667
2020-05-31 00:00:00,1702.046,314892.805419998,5543,Jazan,جازان,17.333333,42.666667
2020-06-30 00:00:00,2295.884,469930.58615,5904,Jazan,جازان,17.333333,42.666667
2020-07-31 00:00:00,2936.01,404824.263979998,6443,Jazan,جازان,17.333333,42.666667
2020-08-31 00:00:00,2823.614,353327.531569998,6757,Jazan,جازان,17.333333,42.666667
2020-09-30 00:00:00,3112.089,386299.3945,7234,Jazan,جازان,17.333333,42.666667
2020-10-31 00:00:00,3417.195,405133.6005,7749,Jazan,جازان,17.333333,42.666667
2020-11-30 00:00:00,3636.722,422015.603169998,8135,Jazan,جازان,17.333333,42.666667
2020-12-31 00:00:00,4056.617,465277.032969997,8564,Jazan,جازان,17.333333,42.666667
2021-01-31 00:00:00,4263.765,466329.828289995,8852,Jazan,جازان,17.333333,42.666667
2021-02-28 00:00:00,3652.818,378910.04899999796,9047,Jazan,جازان,17.333333,42.666667
2021-03-31 00:00:00,4704.818,511340.52059999696,9509,Jazan,جازان,17.333333,42.666667
2021-04-30 00:00:00,4261.718,476870.65030000004,9886,Jazan,جازان,17.333333,42.666667
2021-05-31 00:00:00,4791.622,475247.455829999,10093,Jazan,جازان,17.333333,42.666667
2021-06-30 00:00:00,4907.932,439339.309789994,10279,Jazan,جازان,17.333333,42.666667
2021-07-31 00:00:00,5539.931,469536.912589996,10426,Jazan,جازان,17.333333,42.666667
2021-08-31 00:00:00,5777.253,490528.257459994,10524,Jazan,جازان,17.333333,42.666667
2021-09-30 00:00:00,5780.828,474718.978,10780,Jazan,جازان,17.333333,42.666667
2016-01-31 00:00:00,357.892,112261.80606999999,2272,Najran,نجران,18.0,45.666667
2016-02-28 00:00:00,360.923,109069.27804,2417,Najran,نجران,18.0,45.666667
2016-03-31 00:00:00,393.816,123212.54145,2509,Najran,نجران,18.0,45.666667
2016-04-30 00:00:00,395.127,115696.58068000001,2579,Najran,نجران,18.0,45.666667
2016-05-31 00:00:00,446.56,137557.85074000002,2686,Najran,نجران,18.0,45.666667
2016-06-30 00:00:00,502.975,154301.4928,2619,Najran,نجران,18.0,45.666667
2016-07-31 00:00:00,412.114,114491.63001000001,2654,Najran,نجران,18.0,45.666667
2016-08-31 00:00:00,418.672,119584.20973999999,2678,Najran,نجران,18.0,45.666667
2016-09-30 00:00:00,437.938,112407.27673,2696,Najran,نجران,18.0,45.666667
2016-10-31 00:00:00,479.831,117558.66661,2749,Najran,نجران,18.0,45.666667
2016-11-30 00:00:00,475.958,122101.85474,2841,Najran,نجران,18.0,45.666667
2016-12-31 00:00:00,528.751,127915.13503,2876,Najran,نجران,18.0,45.666667
2017-01-31 00:00:00,518.624,128768.58903,2936,Najran,نجران,18.0,45.666667
2017-02-28 00:00:00,485.203,119359.7752,2938,Najran,نجران,18.0,45.666667
2017-03-31 00:00:00,567.932,134644.26131,2980,Najran,نجران,18.0,45.666667
2017-04-30 00:00:00,546.175,128028.80856,2994,Najran,نجران,18.0,45.666667
2017-05-31 00:00:00,589.69,155208.01446,3039,Najran,نجران,18.0,45.666667
2017-06-30 00:00:00,657.054,163792.90699000002,3101,Najran,نجران,18.0,45.666667
2017-07-31 00:00:00,510.921,124957.22097,3132,Najran,نجران,18.0,45.666667
2017-08-31 00:00:00,641.694,151106.87868999998,3113,Najran,نجران,18.0,45.666667
2017-09-30 00:00:00,570.745,122260.772,3144,Najran,نجران,18.0,45.666667
2017-10-31 00:00:00,618.019,136366.638,3194,Najran,نجران,18.0,45.666667
2017-11-30 00:00:00,633.024,143741.5174,3254,Najran,نجران,18.0,45.666667
2017-12-31 00:00:00,699.564,164362.58847,3272,Najran,نجران,18.0,45.666667
2018-01-31 00:00:00,653.945,141004.553,3285,Najran,نجران,18.0,45.666667
2018-02-28 00:00:00,658.525,136311.952,3352,Najran,نجران,18.0,45.666667
2018-03-31 00:00:00,812.705,169947.9196,3384,Najran,نجران,18.0,45.666667
2018-04-30 00:00:00,797.042,167493.746,3489,Najran,نجران,18.0,45.666667
2018-05-31 00:00:00,856.995,195291.4667,3603,Najran,نجران,18.0,45.666667
2018-06-30 00:00:00,843.291,179453.0878,3612,Najran,نجران,18.0,45.666667
2018-07-31 00:00:00,813.645,167225.14512,3649,Najran,نجران,18.0,45.666667
2018-08-31 00:00:00,921.589,180724.30622,3676,Najran,نجران,18.0,45.666667
2018-09-30 00:00:00,927.834,173771.1171,3745,Najran,نجران,18.0,45.666667
2018-10-31 00:00:00,982.944,176685.4499,3832,Najran,نجران,18.0,45.666667
2018-11-30 00:00:00,1005.394,180183.81576,3831,Najran,نجران,18.0,45.666667
2018-12-31 00:00:00,1041.882,189298.99262,3871,Najran,نجران,18.0,45.666667
2019-01-31 00:00:00,1077.31,195127.04058,3953,Najran,نجران,18.0,45.666667
2019-02-28 00:00:00,1024.089,172426.56266,4041,Najran,نجران,18.0,45.666667
2019-03-31 00:00:00,1232.402,211456.88688,4138,Najran,نجران,18.0,45.666667
2019-04-30 00:00:00,1199.929,207914.817060001,4265,Najran,نجران,18.0,45.666667
2019-05-31 00:00:00,1406.955,268683.02294,4385,Najran,نجران,18.0,45.666667
2019-06-30 00:00:00,1208.653,191319.69443,4393,Najran,نجران,18.0,45.666667
2019-07-31 00:00:00,1353.446,211576.74316999997,4500,Najran,نجران,18.0,45.666667
2019-08-31 00:00:00,1570.17,228998.69269999999,4490,Najran,نجران,18.0,45.666667
2019-09-30 00:00:00,1625.172,228632.57312000002,4558,Najran,نجران,18.0,45.666667
2019-10-31 00:00:00,1762.698,236639.537780001,4745,Najran,نجران,18.0,45.666667
2019-11-30 00:00:00,1783.848,238606.616769999,4879,Najran,نجران,18.0,45.666667
2019-12-31 00:00:00,1894.861,256857.74671,4965,Najran,نجران,18.0,45.666667
2020-01-31 00:00:00,1840.415,250731.21756999902,5172,Najran,نجران,18.0,45.666667
2020-02-29 00:00:00,1989.678,243932.922809999,5342,Najran,نجران,18.0,45.666667
2020-03-31 00:00:00,2134.219,277743.65839,5469,Najran,نجران,18.0,45.666667
2020-04-30 00:00:00,1935.521,262160.89967,5563,Najran,نجران,18.0,45.666667
2020-05-31 00:00:00,2226.92,288019.350399999,5763,Najran,نجران,18.0,45.666667
2020-06-30 00:00:00,2681.931,381915.52131,6081,Najran,نجران,18.0,45.666667
2020-07-31 00:00:00,3204.207,336386.40497000003,6305,Najran,نجران,18.0,45.666667
2020-08-31 00:00:00,3063.139,307279.151219999,6572,Najran,نجران,18.0,45.666667
2020-09-30 00:00:00,3202.274,335070.3072,7020,Najran,نجران,18.0,45.666667
2020-10-31 00:00:00,3423.598,338946.7008,7495,Najran,نجران,18.0,45.666667
2020-11-30 00:00:00,3405.126,336807.538839999,7797,Najran,نجران,18.0,45.666667
2020-12-31 00:00:00,3622.632,357613.52161999897,8091,Najran,نجران,18.0,45.666667
2021-01-31 00:00:00,3584.76,348722.378399999,8420,Najran,نجران,18.0,45.666667
2021-02-28 00:00:00,3360.138,304384.04845999903,8677,Najran,نجران,18.0,45.666667
2021-03-31 00:00:00,4229.196,400536.136279997,9059,Najran,نجران,18.0,45.666667
2021-04-30 00:00:00,4188.527,403094.3163,9423,Najran,نجران,18.0,45.666667
2021-05-31 00:00:00,4626.356,410643.088729997,9742,Najran,نجران,18.0,45.666667
2021-06-30 00:00:00,4648.817,378031.50202999596,10086,Najran,نجران,18.0,45.666667
2021-07-31 00:00:00,5314.104,411016.386859997,10271,Najran,نجران,18.0,45.666667
2021-08-31 00:00:00,5443.351,413589.76127999596,10578,Najran,نجران,18.0,45.666667
2021-09-30 00:00:00,5546.849,409910.978,10898,Najran,نجران,18.0,45.666667
2016-01-31 00:00:00,143.346,50298.5935,1136,Skaka,سكاكا,29.9784008,40.2047701
2016-02-28 00:00:00,144.446,52171.09378,1188,Skaka,سكاكا,29.9784008,40.2047701
2016-03-31 00:00:00,154.402,57017.06797,1246,Skaka,سكاكا,29.9784008,40.2047701
2016-04-30 00:00:00,162.948,59409.17704,1274,Skaka,سكاكا,29.9784008,40.2047701
2016-05-31 00:00:00,177.516,67827.11563,1315,Skaka,سكاكا,29.9784008,40.2047701
2016-06-30 00:00:00,184.139,64273.07019,1278,Skaka,سكاكا,29.9784008,40.2047701
2016-07-31 00:00:00,157.416,50018.963859999996,1292,Skaka,سكاكا,29.9784008,40.2047701
2016-08-31 00:00:00,174.672,58612.55449,1298,Skaka,سكاكا,29.9784008,40.2047701
2016-09-30 00:00:00,177.407,52696.048969999996,1318,Skaka,سكاكا,29.9784008,40.2047701
2016-10-31 00:00:00,187.607,55348.90429,1330,Skaka,سكاكا,29.9784008,40.2047701
2016-11-30 00:00:00,202.405,63777.2525,1391,Skaka,سكاكا,29.9784008,40.2047701
2016-12-31 00:00:00,213.271,59349.18197,1430,Skaka,سكاكا,29.9784008,40.2047701
2017-01-31 00:00:00,218.092,60859.62983,1458,Skaka,سكاكا,29.9784008,40.2047701
2017-02-28 00:00:00,206.216,56241.89764,1507,Skaka,سكاكا,29.9784008,40.2047701
2017-03-31 00:00:00,229.064,63229.96269,1567,Skaka,سكاكا,29.9784008,40.2047701
2017-04-30 00:00:00,229.68,66966.06820000001,1589,Skaka,سكاكا,29.9784008,40.2047701
2017-05-31 00:00:00,244.929,75702.98256,1567,Skaka,سكاكا,29.9784008,40.2047701
2017-06-30 00:00:00,263.311,74711.7198600001,1575,Skaka,سكاكا,29.9784008,40.2047701
2017-07-31 00:00:00,212.127,59951.11247,1579,Skaka,سكاكا,29.9784008,40.2047701
2017-08-31 00:00:00,264.476,72677.5913900001,1575,Skaka,سكاكا,29.9784008,40.2047701
2017-09-30 00:00:00,229.855,57780.511,1581,Skaka,سكاكا,29.9784008,40.2047701
2017-10-31 00:00:00,275.145,71342.786,1616,Skaka,سكاكا,29.9784008,40.2047701
2017-11-30 00:00:00,281.722,74789.28683,1617,Skaka,سكاكا,29.9784008,40.2047701
2017-12-31 00:00:00,305.242,82732.95853,1615,Skaka,سكاكا,29.9784008,40.2047701
2018-01-31 00:00:00,288.749,70856.77333,1661,Skaka,سكاكا,29.9784008,40.2047701
2018-02-28 00:00:00,284.137,67568.31008,1694,Skaka,سكاكا,29.9784008,40.2047701
2018-03-31 00:00:00,356.165,89763.5842,1726,Skaka,سكاكا,29.9784008,40.2047701
2018-04-30 00:00:00,357.2,93642.69659,1764,Skaka,سكاكا,29.9784008,40.2047701
2018-05-31 00:00:00,378.926,102528.24040000001,1840,Skaka,سكاكا,29.9784008,40.2047701
2018-06-30 00:00:00,384.243,95602.2036299999,1847,Skaka,سكاكا,29.9784008,40.2047701
2018-07-31 00:00:00,380.9,94247.5473200001,1867,Skaka,سكاكا,29.9784008,40.2047701
2018-08-31 00:00:00,422.151,98384.6086200002,1902,Skaka,سكاكا,29.9784008,40.2047701
2018-09-30 00:00:00,419.786,92669.8680600003,1989,Skaka,سكاكا,29.9784008,40.2047701
2018-10-31 00:00:00,463.933,103453.66320000001,2051,Skaka,سكاكا,29.9784008,40.2047701
2018-11-30 00:00:00,467.466,107448.57093,2069,Skaka,سكاكا,29.9784008,40.2047701
2018-12-31 00:00:00,505.976,111343.16470000001,2096,Skaka,سكاكا,29.9784008,40.2047701
2019-01-31 00:00:00,507.619,105102.52127,2143,Skaka,سكاكا,29.9784008,40.2047701
2019-02-28 00:00:00,459.819,93386.1577300002,2174,Skaka,سكاكا,29.9784008,40.2047701
2019-03-31 00:00:00,578.153,123705.85925,2226,Skaka,سكاكا,29.9784008,40.2047701
2019-04-30 00:00:00,590.83,132398.29098,2314,Skaka,سكاكا,29.9784008,40.2047701
2019-05-31 00:00:00,655.434,146255.3386,2370,Skaka,سكاكا,29.9784008,40.2047701
2019-06-30 00:00:00,590.068,111787.71517,2412,Skaka,سكاكا,29.9784008,40.2047701
2019-07-31 00:00:00,662.313,126978.84490000001,2507,Skaka,سكاكا,29.9784008,40.2047701
2019-08-31 00:00:00,747.507,131705.30879,2502,Skaka,سكاكا,29.9784008,40.2047701
2019-09-30 00:00:00,816.534,140202.35612,2543,Skaka,سكاكا,29.9784008,40.2047701
2019-10-31 00:00:00,936.666,152809.87391,2631,Skaka,سكاكا,29.9784008,40.2047701
2019-11-30 00:00:00,970.959,162310.58093999999,2651,Skaka,سكاكا,29.9784008,40.2047701
2019-12-31 00:00:00,1020.88,165726.05578999998,2719,Skaka,سكاكا,29.9784008,40.2047701
2020-01-31 00:00:00,1024.166,161165.29213,2794,Skaka,سكاكا,29.9784008,40.2047701
2020-02-29 00:00:00,1063.462,156883.17964,2875,Skaka,سكاكا,29.9784008,40.2047701
2020-03-31 00:00:00,1101.495,176353.78259000002,2965,Skaka,سكاكا,29.9784008,40.2047701
2020-04-30 00:00:00,1006.477,165221.47575,3079,Skaka,سكاكا,29.9784008,40.2047701
2020-05-31 00:00:00,1188.277,189109.03957,3241,Skaka,سكاكا,29.9784008,40.2047701
2020-06-30 00:00:00,1552.506,280178.29627,3483,Skaka,سكاكا,29.9784008,40.2047701
2020-07-31 00:00:00,1847.345,218816.02905,3750,Skaka,سكاكا,29.9784008,40.2047701
2020-08-31 00:00:00,1776.597,202523.21876,3955,Skaka,سكاكا,29.9784008,40.2047701
2020-09-30 00:00:00,1997.06,219814.3707,4194,Skaka,سكاكا,29.9784008,40.2047701
2020-10-31 00:00:00,2188.334,232234.862,4446,Skaka,سكاكا,29.9784008,40.2047701
2020-11-30 00:00:00,2163.433,240448.747319999,4636,Skaka,سكاكا,29.9784008,40.2047701
2020-12-31 00:00:00,2360.944,256532.32899,4847,Skaka,سكاكا,29.9784008,40.2047701
2021-01-31 00:00:00,2344.491,248949.11665,4984,Skaka,سكاكا,29.9784008,40.2047701
2021-02-28 00:00:00,2120.764,214652.86305999898,5144,Skaka,سكاكا,29.9784008,40.2047701
2021-03-31 00:00:00,2763.326,287846.084869999,5337,Skaka,سكاكا,29.9784008,40.2047701
2021-04-30 00:00:00,2585.29,270684.75669999997,5549,Skaka,سكاكا,29.9784008,40.2047701
2021-05-31 00:00:00,2822.065,273805.5707,5688,Skaka,سكاكا,29.9784008,40.2047701
2021-06-30 00:00:00,2891.153,258021.721569999,5853,Skaka,سكاكا,29.9784008,40.2047701
2021-07-31 00:00:00,3154.307,269806.46067,5978,Skaka,سكاكا,29.9784008,40.2047701
2021-08-31 00:00:00,3250.51,275343.61029000004,6152,Skaka,سكاكا,29.9784008,40.2047701
2021-09-30 00:00:00,3365.355,279835.203,6321,Skaka,سكاكا,29.9784008,40.2047701
2016-01-31 00:00:00,104.21,36816.56142,793,Arar,عرعر,30.916667,41.5
2016-02-28 00:00:00,101.718,37100.7103,834,Arar,عرعر,30.916667,41.5
2016-03-31 00:00:00,110.967,41814.0262,906,Arar,عرعر,30.916667,41.5
2016-04-30 00:00:00,117.864,44189.826310000004,921,Arar,عرعر,30.916667,41.5
2016-05-31 00:00:00,133.5,49644.21334,986,Arar,عرعر,30.916667,41.5
2016-06-30 00:00:00,136.08,45549.633780000004,967,Arar,عرعر,30.916667,41.5
2016-07-31 00:00:00,125.219,37565.89695,979,Arar,عرعر,30.916667,41.5
2016-08-31 00:00:00,144.908,46590.91777,999,Arar,عرعر,30.916667,41.5
2016-09-30 00:00:00,132.554,39515.100340000005,1017,Arar,عرعر,30.916667,41.5
2016-10-31 00:00:00,145.276,44502.31988,1013,Arar,عرعر,30.916667,41.5
2016-11-30 00:00:00,161.658,48302.61952,1063,Arar,عرعر,30.916667,41.5
2016-12-31 00:00:00,159.395,46189.8096,1107,Arar,عرعر,30.916667,41.5
2017-01-31 00:00:00,156.538,45055.50089,1171,Arar,عرعر,30.916667,41.5
2017-02-28 00:00:00,150.406,41081.999939999994,1213,Arar,عرعر,30.916667,41.5
2017-03-31 00:00:00,176.027,48322.56267,1286,Arar,عرعر,30.916667,41.5
2017-04-30 00:00:00,179.58,48848.20702,1286,Arar,عرعر,30.916667,41.5
2017-05-31 00:00:00,191.779,56276.95226,1298,Arar,عرعر,30.916667,41.5
2017-06-30 00:00:00,196.646,48721.5609,1313,Arar,عرعر,30.916667,41.5
2017-07-31 00:00:00,178.543,45856.10829,1312,Arar,عرعر,30.916667,41.5
2017-08-31 00:00:00,217.284,53983.440579999995,1278,Arar,عرعر,30.916667,41.5
2017-09-30 00:00:00,189.331,44795.981,1295,Arar,عرعر,30.916667,41.5
2017-10-31 00:00:00,221.954,52243.202,1319,Arar,عرعر,30.916667,41.5
2017-11-30 00:00:00,223.877,50953.44008,1309,Arar,عرعر,30.916667,41.5
2017-12-31 00:00:00,250.316,63835.3911,1333,Arar,عرعر,30.916667,41.5
2018-01-31 00:00:00,240.637,52061.268200000006,1342,Arar,عرعر,30.916667,41.5
2018-02-28 00:00:00,240.836,52786.39106,1381,Arar,عرعر,30.916667,41.5
2018-03-31 00:00:00,292.72,65843.0664,1385,Arar,عرعر,30.916667,41.5
2018-04-30 00:00:00,287.294,68836.73243,1424,Arar,عرعر,30.916667,41.5
2018-05-31 00:00:00,299.267,72004.33318,1515,Arar,عرعر,30.916667,41.5
2018-06-30 00:00:00,296.404,64290.5802899999,1511,Arar,عرعر,30.916667,41.5
2018-07-31 00:00:00,308.302,67202.89946,1524,Arar,عرعر,30.916667,41.5
2018-08-31 00:00:00,321.96,65879.52854,1544,Arar,عرعر,30.916667,41.5
2018-09-30 00:00:00,332.552,67097.57208,1590,Arar,عرعر,30.916667,41.5
2018-10-31 00:00:00,373.134,73979.55605,1652,Arar,عرعر,30.916667,41.5
2018-11-30 00:00:00,369.861,70656.2567899999,1634,Arar,عرعر,30.916667,41.5
2018-12-31 00:00:00,398.182,78155.8604300001,1665,Arar,عرعر,30.916667,41.5
2019-01-31 00:00:00,396.795,76711.73768,1726,Arar,عرعر,30.916667,41.5
